fips,county,gini_index,share_same_house_1_year_ago,share_moved_within_same_county,share_moved_diff_county_same_state,share_moved_diff_state,share_moved_from_abroad,share_drive_commute,share_public_transit_commute,share_bike_commute,share_walk_commute,share_other_commute,share_5min_commute,share_5to10_commute,share_10to14_commute,share_15to19_commute,share_20to24_commute,share_25to29_commute,share_30to34_commute,share_35to39_commute,share_40to44_commute,share_45to59_commute,share_60to89_commute,share_90plus_commute,share_married_with_own_children,share_married_with_no_own_children,share_single_man_with_own_children,share_single_man_with_no_own_children,share_single_woman_with_own_children,share_single_woman_with_no_own_children,median_household_income,total_housing_units,share_vacant,share_owner_occupied,share_renter_occupied,average_household_size,share_sfh_detached,share_sfh_attached,share_duplex,share_3to4_units,share_5to9_units,share_10to19_units,share_20to49_units,share_50plus_units,share_mobile_homes,share_boat_rv_van,median_year_structure_built,median_contract_rent,median_gross_rent,median_utilities,rent_burden,median_property_value,median_real_estate_taxes_paid,median_monthly_housing_costs
37035,"Catawba County, North Carolina",0.4491,0.870762601,0.071917538,0.035968624,0.018835076,0.002516161,0.946791479,0.001226003,0.000966379,0.007471405,0.011711933,0.028290924,0.10602765,0.190617365,0.21212979,0.17601752,0.051278231,0.108336809,0.019009594,0.016849413,0.040894464,0.034533103,0.016015136,0.296326079,0.470598583,0.032542594,0.031110218,0.090365382,0.079057144,43733,67691,0.130608205,0.713984707,0.286015293,2.58,0.661712783,0.02549822,0.036415476,0.02520276,0.049341862,0.030196038,0.013990043,0.009026311,0.148321047,0.00029546,1982,501,644,143,27.8,129000,884,723
37045,"Cleveland County, North Carolina",0.4397,0.851175097,0.091744352,0.036637797,0.019894996,0.000547758,0.944557098,0.003131497,0.000436356,0.017710927,0.01057522,0.032255521,0.120084122,0.171056782,0.182833859,0.135909569,0.052103049,0.119058885,0.027970557,0.034831756,0.068927445,0.038696109,0.016272345,0.229220385,0.488434703,0.039359927,0.035947217,0.116032155,0.091005612,38352,43321,0.129983149,0.673122844,0.326877156,2.53,0.67320699,0.01294984,0.027838693,0.022044736,0.030931881,0.012880589,0.011610997,0.002423767,0.206112509,0,1978,453,632,179,30.5,104300,892,666
37049,"Craven County, North Carolina",0.4445,0.781767375,0.101409212,0.036016546,0.067516,0.013290867,0.903933917,0.000958379,0.002213399,0.031535232,0.020536692,0.045390746,0.164196503,0.191602236,0.185488284,0.118282384,0.044343999,0.110741049,0.031235875,0.017723326,0.052265969,0.028262162,0.010467468,0.26094615,0.482816881,0.034258394,0.021604716,0.128585808,0.071788051,46251,44720,0.105858676,0.63637273,0.36362727,2.43,0.651610018,0.056194097,0.018761181,0.047182469,0.042218247,0.014579606,0.013461538,0.005143113,0.15033542,0.000514311,1985,549,754,205,29.2,154700,1015,860
37065,"Edgecombe County, North Carolina",0.4526,0.841548471,0.074539982,0.060915169,0.020815687,0.002180691,0.945988079,0.008849152,0.002017423,0.014397066,0.011004127,0.035615927,0.149792279,0.19619101,0.176352518,0.141250058,0.073052327,0.106334314,0.015964151,0.013116744,0.040657238,0.036876254,0.014797181,0.204774464,0.40035166,0.036653818,0.046730236,0.161898965,0.149590857,34198,24831,0.132817849,0.632146008,0.367853992,2.55,0.646248641,0.010269421,0.050300028,0.033748137,0.030083364,0.008376626,0.006443558,0.007168459,0.207361766,0,1977,373,632,259,31.9,81800,842,705
37077,"Granville County, North Carolina",0.4115,0.881044768,0.044135998,0.053264047,0.019350097,0.002205091,0.942763237,0,0,0.014028618,0.00589202,0.021900241,0.086393538,0.116745774,0.11778666,0.15559164,0.067532684,0.164085269,0.046173703,0.044383379,0.110667,0.051336498,0.017403614,0.28040612,0.463160121,0.038849327,0.029612917,0.112740605,0.07523091,49090,22583,0.126378249,0.7771808,0.2228192,2.79,0.667980339,0.011468804,0.015409822,0.029269805,0.028118496,0.005092326,0.00402958,0.004206704,0.234424124,0,1990,507,710,203,27,131100,1024,859
37085,"Harnett County, North Carolina",0.4157,0.838406587,0.063005036,0.052654337,0.036664355,0.009269686,0.946930905,0.002292448,0.000921264,0.012704874,0.012404928,0.030821617,0.09220123,0.112653779,0.121397188,0.127065026,0.066586116,0.163730228,0.039828647,0.049297012,0.108018453,0.067355009,0.021045694,0.312173761,0.41937292,0.038255386,0.029707479,0.122263093,0.07822736,42965,46209,0.128697873,0.676046893,0.323953107,2.69,0.660131143,0.021554243,0.022528079,0.026207016,0.017139518,0.004760977,0.003094635,0.002337207,0.242160618,8.66E-05,1989,513,724,211,31.5,128500,1055,845
37093,"Hoke County, North Carolina",0.4045,0.830910142,0.053754835,0.070317016,0.032035036,0.012982971,0.932365625,0.000683707,0.004417797,0.024087514,0.015409698,0.034668389,0.076119724,0.103251507,0.15746124,0.163059862,0.082149009,0.200096899,0.039351852,0.03041559,0.073966408,0.025678295,0.013781223,0.323769748,0.356546214,0.052660251,0.030869802,0.151080443,0.085073543,46540,17789,0.167575468,0.726769314,0.273230686,3.03,0.701950644,0.004328518,0.018888077,0.00573388,0.015402777,0.00112429,0.001405363,0.000674574,0.250491877,0,1994,514,735,221,32.8,126700,915,925
37089,"Henderson County, North Carolina",0.4411,0.883674411,0.059191799,0.027302277,0.027311894,0.002519618,0.929040885,0.000249297,0.000657239,0.016091016,0.009224005,0.02737841,0.113475682,0.155492289,0.179596679,0.197603796,0.080260973,0.116512456,0.025266904,0.023534994,0.041043891,0.029300119,0.010533808,0.26646111,0.566408063,0.022611233,0.019130031,0.062794244,0.062595319,47371,54053,0.164153701,0.768680832,0.231319168,2.3,0.692709008,0.03640871,0.019665883,0.030377592,0.021589921,0.011858731,0.00616062,0.010434203,0.170795331,0,1985,571,705,134,29.8,190700,1084,748
37095,"Hyde County, North Carolina",0.392,0.865909091,0.013811189,0.091958042,0.022902098,0.00541958,0.835282651,0.0082846,0.040935673,0.045321637,0.018031189,0.194858612,0.157326478,0.051413882,0.131619537,0.118251928,0.067866324,0.109511568,0,0,0.041645244,0.042159383,0.085347044,0.205412908,0.396252602,0.039555864,0.041637752,0.153365718,0.163775156,40753,3244,0.375770654,0.750123457,0.249876543,2.39,0.74784217,0,0.025585697,0,0.030517879,0,0,0,0.196054254,0,1978,356,625,269,34,93600,661,620
37097,"Iredell County, North Carolina",0.4669,0.865717421,0.074177217,0.02558344,0.032269656,0.002252267,0.938644165,0.004061785,0.000314645,0.005592105,0.009796911,0.031889811,0.09925088,0.167193935,0.177236913,0.147421357,0.053423267,0.115650928,0.027084701,0.028606817,0.089282517,0.04315645,0.019802423,0.330570924,0.461942319,0.027168923,0.029217187,0.078210712,0.072889935,51139,67975,0.133813902,0.743490888,0.256509112,2.65,0.728620816,0.018492093,0.016888562,0.014505333,0.035027584,0.02700993,0.012842957,0.004810592,0.141802133,0,1990,584,746,162,28.9,168300,1056,879
37119,"Mecklenburg County, North Carolina",0.484,0.790522532,0.130150287,0.025101908,0.046083811,0.008141462,0.883716733,0.034516025,0.001421458,0.019191908,0.008051957,0.020416423,0.07580688,0.132867923,0.162223148,0.1801784,0.079185696,0.169425484,0.033788156,0.037086972,0.062766911,0.027258759,0.018995249,0.335806214,0.37068231,0.037396561,0.033943747,0.139415163,0.082756006,55994,393157,0.092390572,0.618476991,0.381523009,2.5,0.604888124,0.073909405,0.017313694,0.032017744,0.067108051,0.088565128,0.061268145,0.036649481,0.018051313,0.000228916,1990,721,857,136,29.2,187300,1983,1094
37131,"Northampton County, North Carolina",0.4404,0.860018257,0.053035144,0.064536741,0.021862163,0.000547695,0.958344114,0.000388098,0.002716688,0.020569211,0.009702458,0.066788416,0.09326898,0.117401513,0.143621184,0.143360292,0.065483955,0.166449256,0.015392643,0.030133055,0.087920689,0.032611531,0.037568484,0.168993654,0.466545784,0.028105168,0.034270172,0.126563917,0.175521306,32090,11628,0.268575851,0.738036449,0.261963551,2.51,0.713020296,0.010491916,0.015823873,0.012985896,0.005675955,8.60E-05,0.007653939,0,0.234262126,0,1975,321,580,259,30.9,79000,784,596
37147,"Pitt County, North Carolina",0.4926,0.765877713,0.137632404,0.064375656,0.028888085,0.003226143,0.920981178,0.006049982,0.003585174,0.023712237,0.021036537,0.03414911,0.1201773,0.207637941,0.225570616,0.159975135,0.048284436,0.09747429,0.014811011,0.016297518,0.037014014,0.027919296,0.010689334,0.284465917,0.392576166,0.033000686,0.025133323,0.169280321,0.095543587,39824,74117,0.129659862,0.555676128,0.444323872,2.45,0.481481981,0.034580461,0.067083125,0.027605003,0.108166817,0.095673057,0.036482858,0.010294534,0.138632163,0,1991,506,695,189,34.3,131400,1186,803
37159,"Rowan County, North Carolina",0.4398,0.868393204,0.072792345,0.037134752,0.020452408,0.001227291,0.942508831,0.004104038,0.002060677,0.010303387,0.010580453,0.029898196,0.118717628,0.171548491,0.178031791,0.150383997,0.063600643,0.115895696,0.019699946,0.020360779,0.068405072,0.050580461,0.0128773,0.281934232,0.462537244,0.033649509,0.035863653,0.105185469,0.080829894,43121,59895,0.11496786,0.706389481,0.293610519,2.5,0.695316804,0.013373403,0.028750313,0.018281993,0.025978796,0.019500793,0.008815427,0.008281159,0.18121713,0.000484181,1979,520,684,164,28.7,127200,984,732
37181,"Vance County, North Carolina",0.4566,0.881369266,0.073587917,0.0366591,0.00640579,0.001977928,0.951118575,0.001679362,0,0.015294188,0.008516764,0.022600258,0.128661795,0.159982804,0.173186759,0.147515814,0.040778726,0.130811276,0.025056808,0.018485537,0.07676718,0.053675613,0.02247743,0.19016364,0.445962956,0.037762992,0.03290775,0.17209135,0.121111311,34084,19998,0.176067607,0.645687929,0.354312071,2.69,0.599009901,0.011651165,0.03690369,0.020952095,0.018651865,0.00470047,0.006850685,0.006150615,0.295129513,0,1980,383,635,252,36.5,100500,884,685
37039,"Cherokee County, North Carolina",0.4291,0.916496718,0.044310134,0.015758834,0.023434313,0,0.966062476,0,0,0.012244504,0.003278056,0.054022198,0.145859935,0.153423043,0.168549258,0.16187015,0.047048424,0.152342599,0.009625773,0.021019546,0.037815539,0.01669777,0.031725764,0.23798627,0.598699265,0.021197158,0.026616885,0.058653499,0.056846923,38621,17360,0.343317972,0.830877193,0.169122807,2.37,0.77171659,0.007603687,0.009043779,0.010714286,0.009331797,0.002419355,0.002361751,0.002073733,0.184735023,0,1984,422,577,155,28.3,155500,797,513
37053,"Currituck County, North Carolina",0.3876,0.902295138,0.039056108,0.016018602,0.04198424,0.000645911,0.938842535,0.003284218,0.001508965,0.003639269,0.015178413,0.049801715,0.071659135,0.068707922,0.10061791,0.085400719,0.043530388,0.169602509,0.050170617,0.051277322,0.176427188,0.11666513,0.016139445,0.297264621,0.491159136,0.032189814,0.032794318,0.071935923,0.074656189,57588,14347,0.350247438,0.803797468,0.196202532,2.51,0.802955322,0.012127971,0.002927441,0.00425176,0.008015613,0.003903255,0,0,0.164494319,0.001324319,1990,690,903,213,31,236500,881,1195
37179,"Union County, North Carolina",0.4348,0.892779862,0.048573902,0.032576663,0.023065906,0.003003668,0.920896403,0.004956505,0.000423252,0.006449026,0.008175449,0.02315478,0.070186446,0.102077538,0.135247115,0.140242675,0.064989642,0.163267239,0.039656703,0.058786623,0.121929565,0.064374075,0.0160876,0.427941669,0.402142777,0.026226703,0.023362226,0.076373647,0.043952978,64813,71826,0.071088464,0.828657074,0.171342926,2.92,0.849887227,0.015245176,0.011082338,0.010845655,0.017263943,0.014841422,0.004677972,0.002533901,0.073622365,0,1994,637,817,180,31.5,196400,1473,1155
37193,"Wilkes County, North Carolina",0.4701,0.919174059,0.059695167,0.012275138,0.008344172,0.000511464,0.942906702,0.003210806,0.001070269,0.014799232,0.00564659,0.037644456,0.090888287,0.164270186,0.215149319,0.169571685,0.055379686,0.083489073,0.021244136,0.030588505,0.054769442,0.053663374,0.023341851,0.286507411,0.516732033,0.030764529,0.018845821,0.077471604,0.069678602,33464,32887,0.150789066,0.735677456,0.264322544,2.44,0.663058351,0.006446316,0.012406118,0.02006872,0.023717578,0.007115274,0.007054459,0.006719981,0.253048317,0.000364886,1978,405,545,140,30.6,112200,734,540
37127,"Nash County, North Carolina",0.4454,0.874852633,0.068643591,0.039350844,0.013701104,0.003451828,0.949610994,0.006616738,0.000896774,0.011197557,0.008337575,0.042510423,0.11532162,0.184137383,0.211162398,0.149965257,0.058715505,0.105270995,0.01397161,0.01771888,0.055539011,0.033948779,0.011738138,0.255728653,0.4496549,0.039321633,0.02539933,0.144310787,0.085584697,45052,42066,0.097751153,0.635822311,0.364177689,2.45,0.650430276,0.020420292,0.038083012,0.033328579,0.047544335,0.011909856,0.005966814,0.002234584,0.189701897,0.000380355,1984,488,719,231,29.1,119100,982,771
37003,"Alexander County, North Carolina",0.4382,0.907441364,0.039409946,0.035468951,0.015955554,0.001724185,0.943474178,0.003943662,0,0.014710485,0.004945227,0.043433232,0.097546767,0.123114765,0.158133213,0.152825426,0.070878374,0.149912616,0.035536281,0.036118843,0.08207651,0.030811056,0.01961292,0.293555824,0.517729718,0.016906356,0.044681085,0.068393896,0.058733121,40658,16049,0.16680167,0.794346395,0.205653605,2.73,0.656427192,0.005233971,0.015452676,0.003738551,0.007726338,0.001869275,0.002118512,0,0.307433485,0,1981,459,589,130,29.1,121400,690,593
37055,"Dare County, North Carolina",0.4326,0.875685013,0.065999523,0.020252561,0.033893257,0.004169645,0.86734637,0.000222854,0.009749847,0.020056828,0.012758371,0.083619001,0.175991675,0.205129775,0.195274241,0.103574927,0.035932909,0.078660627,0.013099902,0.018303134,0.037891773,0.029260529,0.023261508,0.241821352,0.541688032,0.048200185,0.035996308,0.090554815,0.041739309,54750,33310,0.542659862,0.71570172,0.28429828,2.2,0.813689583,0.017202041,0.019333533,0.014620234,0.038787151,0.024317022,0.009156409,0.003092165,0.059801861,0,1987,866,1028,162,32.5,321200,1438,1242
37185,"Warren County, North Carolina",0.4848,0.901936047,0.036343345,0.022951138,0.031394051,0.007375419,0.936489439,0.00407866,0,0.020101966,0.005098325,0.02760181,0.116440422,0.103921569,0.063800905,0.154298643,0.067722474,0.182503771,0.042684766,0.042383107,0.109200603,0.071493213,0.017948718,0.147385984,0.492769744,0.042269188,0.063218391,0.117723396,0.136633296,34495,11787,0.321371002,0.743717965,0.256282035,2.54,0.587511665,0.014507508,0.012641045,0.00110291,0.010435225,0.000169678,0.011792653,0,0.361839314,0,1983,354,600,246,32.5,102600,816,628
37195,"Wilson County, North Carolina",0.4488,0.822538795,0.113197803,0.035734079,0.026942261,0.001587062,0.943712361,0.004412379,0.001490668,0.017530261,0.012670682,0.030397079,0.155180283,0.246554085,0.206907044,0.121436178,0.038825498,0.080754602,0.009858512,0.015639738,0.053917541,0.025406968,0.015122471,0.245659194,0.427200824,0.035334862,0.039453363,0.151822904,0.100528853,38760,35282,0.097840258,0.611404336,0.388595664,2.47,0.643841052,0.020038547,0.082903464,0.04670937,0.040984071,0.010940423,0.00952327,0.009098124,0.13596168,0,1981,448,737,289,33,114600,1084,818
37073,"Gates County, North Carolina",0.4053,0.933961478,0.022513133,0.022679897,0.01984491,0.001000584,0.945297864,0.004496066,0.002435369,0.009928812,0.025477707,0.022003035,0.077769347,0.080804249,0.043057663,0.086305008,0.030538695,0.127086495,0.043626707,0.055955994,0.161608498,0.202769347,0.068474962,0.242470338,0.517797384,0.046547003,0.012169151,0.096136294,0.08487983,45183,5140,0.143190661,0.814032698,0.185967302,2.72,0.708365759,0.00233463,0.001167315,0,0,0,0,0,0.285992218,0.002140078,1984,406,706,300,26.5,139500,943,745
37075,"Graham County, North Carolina",0.4682,0.909101396,0.056753951,0.01684162,0.016726266,0.000576768,0.95982958,0,0,0.018563603,0,0.085225505,0.146500778,0.25940902,0.087091757,0.137791602,0.0155521,0.119440124,0.032659409,0.027682737,0.023017107,0.051010886,0.014618974,0.296114519,0.505112474,0.011860941,0.056441718,0.060940695,0.069529652,32255,5889,0.37782306,0.796943231,0.203056769,2.35,0.697741552,0,0.013075225,0.004075395,0.001698081,0.006792325,0.004754627,0.005603668,0.266259127,0,1984,375,527,152,31.1,124400,580,384
37115,"Madison County, North Carolina",0.4242,0.895185239,0.031449297,0.039530695,0.030329585,0.003505185,0.907524272,0,0.000606796,0.026456311,0,0.040254512,0.092325672,0.057524997,0.111024542,0.150110375,0.03895598,0.147253603,0.030385664,0.061160888,0.175561615,0.056616024,0.038826126,0.247526502,0.54434629,0.032155477,0.028798587,0.078798587,0.068374558,38063,10591,0.236899254,0.765652066,0.234347934,2.43,0.681144368,0.011896894,0.012557832,0.016523463,0.008592201,0.008308942,0.006137286,0.004060051,0.250778963,0,1980,419,567,148,28.6,163100,872,540
37137,"Pamlico County, North Carolina",0.4398,0.884033484,0.052146533,0.048383381,0.014745411,0.000691191,0.938249754,0.002949853,0.003539823,0.018682399,0.014749263,0.081624447,0.120426216,0.104744672,0.111781263,0.186972256,0.030558906,0.148371532,0.043023723,0.038399678,0.072979493,0.033574588,0.027543225,0.215059445,0.595508587,0.029326288,0.024042272,0.077675033,0.058388375,43658,7509,0.296976961,0.825345709,0.174654291,2.36,0.671727261,0.005992809,0.005992809,0.011186576,0.006125982,0.003595685,0.001331735,0,0.294047143,0,1985,481,718,237,32.9,146600,846,720
37149,"Polk County, North Carolina",0.4201,0.910506029,0.037655663,0.019025499,0.032812809,0,0.910262956,0.003574164,0,0.020551442,0.004340056,0.033451183,0.112999728,0.125781887,0.127821594,0.112863748,0.054936089,0.14617895,0.019853141,0.046641284,0.117487082,0.085259723,0.016725592,0.209851206,0.541132205,0.038481272,0.036770994,0.093039165,0.080725158,43332,11303,0.209324958,0.784939018,0.215060982,2.24,0.712111829,0.013447757,0.013093869,0.023710519,0.011324427,0.023268159,0.003450411,0.02839954,0.171193488,0,1982,486,601,115,31.6,168800,1137,595
37151,"Randolph County, North Carolina",0.4444,0.87748847,0.077623731,0.030692635,0.012396486,0.001798678,0.959055763,0.000661407,0.000110234,0.011700603,0.005385742,0.035882969,0.103425486,0.159055372,0.16197308,0.151108245,0.075844281,0.131844926,0.042685581,0.029289917,0.067123398,0.023567341,0.018199404,0.295853866,0.4719162,0.035630434,0.03256018,0.100647592,0.063391728,40602,60833,0.097578617,0.738054903,0.261945097,2.54,0.681011951,0.015106932,0.021600118,0.020285043,0.03205497,0.010964444,0.004635642,0.005737018,0.207699768,0.000904115,1982,451,622,171,29.9,122400,882,706
37169,"Stokes County, North Carolina",0.4095,0.900612866,0.044443492,0.041872027,0.011893027,0.001178588,0.942951694,0.002716586,0,0.009829102,0.010569989,0.028886957,0.07219183,0.087069891,0.122859042,0.151745999,0.089370622,0.167953372,0.047752953,0.049644665,0.105424613,0.055319802,0.021780255,0.271986394,0.516193041,0.029126214,0.025866345,0.069591099,0.087236907,43099,21789,0.129468998,0.794126951,0.205873049,2.46,0.677773188,0.005369682,0.005920419,0.010418101,0.017761256,0.00885768,0.002753683,0,0.271145991,0,1981,429,592,163,29.3,120900,834,628
37187,"Washington County, North Carolina",0.4756,0.915098669,0.048034266,0.028453419,0.008337158,7.65E-05,0.900154628,0,0.000883587,0.018334438,0.045283852,0.092512022,0.133043279,0.157774216,0.09022212,0.100068697,0.051293794,0.143805816,0.038012365,0.016487291,0.050148844,0.096404855,0.0302267,0.209131075,0.443298969,0.003829161,0.028865979,0.161413844,0.153460972,34219,6480,0.224074074,0.733293556,0.266706444,2.59,0.707716049,0.002623457,0.04058642,0.029012346,0,0.001388889,0,0,0.21867284,0,1973,324,548,224,44.1,94800,880,620
37043,"Clay County, North Carolina",0.4553,0.893845123,0.048052072,0.030822246,0.025174691,0.002105868,0.967428421,0,0,0.006566851,0.008668243,0.100775194,0.121892542,0.252873563,0.12670409,0.116546378,0.027265437,0.133119487,0.005880781,0.013900027,0.029403903,0.058540497,0.013098102,0.227483444,0.60794702,0.010264901,0.029470199,0.044039735,0.080794702,36711,7080,0.369491525,0.834901434,0.165098566,2.33,0.747881356,0.007768362,0.016384181,0.013559322,0.012146893,0,0,0.001694915,0.200564972,0,1985,438,584,146,40,162100,611,528
