Year,State_FIPS,County_FIPS,Region,Division,County_name,new_1_units,new_2_units,new_3to4_units,new_5_units,total_new_units
2010,46,39,Midwest,West North Central,Deuel County                  ,8,0,0,0,8
2010,46,41,Midwest,West North Central,Dewey County                  ,0,0,0,0,0
2010,46,43,Midwest,West North Central,Douglas County                ,5,0,0,0,5
2010,46,45,Midwest,West North Central,Edmunds County                ,8,0,13,0,21
2010,46,47,Midwest,West North Central,Fall River County             ,2,0,0,0,2
2010,46,49,Midwest,West North Central,Faulk County                  ,3,0,0,0,3
2010,46,51,Midwest,West North Central,Grant County                  ,12,0,0,0,12
2010,46,53,Midwest,West North Central,Gregory County                ,6,0,0,0,6
2010,46,55,Midwest,West North Central,Haakon County                 ,1,0,0,0,1
2010,46,57,Midwest,West North Central,Hamlin County                 ,22,2,0,0,24
2010,46,59,Midwest,West North Central,Hand County                   ,5,0,0,0,5
2010,46,61,Midwest,West North Central,Hanson County                 ,0,0,0,0,0
2010,46,63,Midwest,West North Central,Harding County                ,0,0,0,0,0
2010,46,65,Midwest,West North Central,Hughes County                 ,29,0,0,0,29
2010,46,67,Midwest,West North Central,Hutchinson County             ,4,0,4,6,14
2010,46,69,Midwest,West North Central,Hyde County                   ,0,0,0,0,0
2010,46,71,Midwest,West North Central,Jackson County                ,0,0,0,0,0
2010,46,73,Midwest,West North Central,Jerauld County                ,6,2,0,0,8
2010,46,75,Midwest,West North Central,Jones County                  ,3,0,3,0,6
2010,46,77,Midwest,West North Central,Kingsbury County              ,9,0,0,0,9
2010,46,79,Midwest,West North Central,Lake County                   ,22,4,0,0,26
2010,46,81,Midwest,West North Central,Lawrence County               ,147,0,0,15,162
2010,46,83,Midwest,West North Central,Lincoln County                ,90,4,3,48,145
2010,46,85,Midwest,West North Central,Lyman County                  ,8,0,0,0,8
2010,46,87,Midwest,West North Central,McCook County                 ,14,0,0,0,14
2010,46,89,Midwest,West North Central,McPherson County              ,5,0,0,0,5
2010,46,91,Midwest,West North Central,Marshall County               ,4,0,0,0,4
2010,46,93,Midwest,West North Central,Meade County                  ,87,0,0,0,87
2010,46,95,Midwest,West North Central,Mellette County               ,2,0,0,0,2
2010,46,97,Midwest,West North Central,Miner County                  ,3,0,0,0,3
2010,46,99,Midwest,West North Central,Minnehaha County              ,630,4,108,152,894
2010,46,101,Midwest,West North Central,Moody County                  ,15,0,0,0,15
2010,46,103,Midwest,West North Central,Pennington County             ,351,14,0,190,555
2010,46,105,Midwest,West North Central,Perkins County                ,0,0,0,0,0
2010,46,107,Midwest,West North Central,Potter County                 ,1,0,0,0,1
2010,46,109,Midwest,West North Central,Roberts County                ,18,0,0,0,18
2010,46,111,Midwest,West North Central,Sanborn County                ,1,0,0,0,1
2010,46,115,Midwest,West North Central,Spink County                  ,22,0,0,0,22
2010,46,117,Midwest,West North Central,Stanley County                ,13,0,0,0,13
2010,46,119,Midwest,West North Central,Sully County                  ,2,0,0,0,2
2010,46,121,Midwest,West North Central,Todd County                   ,0,0,0,0,0
2010,46,123,Midwest,West North Central,Tripp County                  ,0,0,0,0,0
2010,46,125,Midwest,West North Central,Turner County                 ,21,0,0,7,28
2010,46,127,Midwest,West North Central,Union County                  ,74,0,0,0,74
2010,46,129,Midwest,West North Central,Walworth County               ,11,0,0,0,11
2010,46,135,Midwest,West North Central,Yankton County                ,46,2,0,8,56
2010,47,1,South,East South Central,Anderson County               ,135,0,3,8,146
2010,47,3,South,East South Central,Bedford County                ,69,0,0,58,127
2010,47,5,South,East South Central,Benton County                 ,0,0,0,0,0
2010,47,9,South,East South Central,Blount County                 ,207,0,0,0,207
2010,47,11,South,East South Central,Bradley County                ,166,8,43,232,449
2010,47,13,South,East South Central,Campbell County               ,135,0,0,0,135
2010,47,15,South,East South Central,Cannon County                 ,7,0,0,0,7
2010,47,17,South,East South Central,Carroll County                ,2,6,0,51,59
2010,47,19,South,East South Central,Carter County                 ,125,4,0,14,143
2010,47,21,South,East South Central,Cheatham County               ,50,0,0,0,50
2010,47,23,South,East South Central,Chester County                ,27,0,0,0,27
2010,47,25,South,East South Central,Claiborne County              ,81,4,0,23,108
2010,47,29,South,East South Central,Cocke County                  ,2,0,0,0,2
2010,47,31,South,East South Central,Coffee County                 ,62,8,0,0,70
2010,47,33,South,East South Central,Crockett County               ,1,0,0,0,1
2010,47,35,South,East South Central,Cumberland County             ,39,0,0,30,69
2010,47,37,South,East South Central,Davidson County               ,1041,8,6,553,1608
2010,47,39,South,East South Central,Decatur County                ,0,0,0,0,0
2010,47,41,South,East South Central,DeKalb County                 ,6,0,0,0,6
2010,47,43,South,East South Central,Dickson County                ,103,6,0,0,109
2010,47,45,South,East South Central,Dyer County                   ,58,0,0,0,58
2010,47,47,South,East South Central,Fayette County                ,127,0,0,32,159
2010,47,49,South,East South Central,Fentress County               ,0,0,0,0,0
2010,47,51,South,East South Central,Franklin County               ,85,0,0,0,85
2010,47,53,South,East South Central,Gibson County                 ,132,0,0,0,132
2010,47,55,South,East South Central,Giles County                  ,5,0,0,0,5
2010,47,57,South,East South Central,Grainger County               ,2,0,0,0,2
2010,47,59,South,East South Central,Greene County                 ,130,0,6,0,136
2010,47,61,South,East South Central,Grundy County                 ,0,0,0,0,0
2010,47,63,South,East South Central,Hamblen County                ,76,4,0,0,80
2010,47,65,South,East South Central,Hamilton County               ,729,16,3,69,817
2010,47,67,South,East South Central,Hancock County                ,0,0,0,0,0
2010,47,69,South,East South Central,Hardeman County               ,39,2,0,0,41
2010,47,71,South,East South Central,Hardin County                 ,9,0,0,6,15
2010,47,73,South,East South Central,Hawkins County                ,21,4,0,0,25
2010,47,75,South,East South Central,Haywood County                ,17,0,0,0,17
2010,47,77,South,East South Central,Henderson County              ,13,0,0,40,53
2010,47,79,South,East South Central,Henry County                  ,10,2,0,0,12
2010,47,81,South,East South Central,Hickman County                ,0,0,0,0,0
2010,47,83,South,East South Central,Houston County                ,3,0,0,0,3
2010,47,85,South,East South Central,Humphreys County              ,10,2,0,46,58
2010,47,89,South,East South Central,Jefferson County              ,121,0,3,0,124
2010,47,91,South,East South Central,Johnson County                ,2,0,0,0,2
2010,47,93,South,East South Central,Knox County                   ,878,6,0,722,1606
2010,47,95,South,East South Central,Lake County                   ,5,2,0,0,7
2010,47,97,South,East South Central,Lauderdale County             ,33,0,0,0,33
2010,47,99,South,East South Central,Lawrence County               ,2,2,0,0,4
2010,47,101,South,East South Central,Lewis County                  ,4,0,0,0,4
2010,47,103,South,East South Central,Lincoln County                ,23,0,0,0,23
2010,47,105,South,East South Central,Loudon County                 ,156,0,0,82,238
2010,47,107,South,East South Central,McMinn County                 ,0,0,0,0,0
2010,47,109,South,East South Central,McNairy County                ,8,0,0,64,72
2010,47,111,South,East South Central,Macon County                  ,4,8,0,16,28
2010,47,113,South,East South Central,Madison County                ,222,0,0,0,222
2010,47,115,South,East South Central,Marion County                 ,49,0,0,0,49
2010,47,117,South,East South Central,Marshall County               ,66,0,0,0,66
2010,47,119,South,East South Central,Maury County                  ,341,0,0,0,341
2010,47,121,South,East South Central,Meigs County                  ,34,0,0,0,34
2010,47,123,South,East South Central,Monroe County                 ,62,0,0,48,110
2010,47,125,South,East South Central,Montgomery County             ,1040,42,57,661,1800
2010,47,127,South,East South Central,Moore County                  ,22,0,0,0,22
2010,47,129,South,East South Central,Morgan County                 ,2,0,0,0,2
2010,47,131,South,East South Central,Obion County                  ,26,6,0,0,32
2010,47,133,South,East South Central,Overton County                ,4,0,0,0,4
2010,47,135,South,East South Central,Perry County                  ,1,0,0,0,1
2010,47,139,South,East South Central,Polk County                   ,101,0,0,0,101
2010,47,141,South,East South Central,Putnam County                 ,210,6,20,46,282
2010,47,143,South,East South Central,Rhea County                   ,52,0,0,0,52
2010,47,145,South,East South Central,Roane County                  ,15,0,0,0,15
2010,47,147,South,East South Central,Robertson County              ,159,0,0,0,159
2010,47,149,South,East South Central,Rutherford County             ,869,0,0,254,1123
2010,47,151,South,East South Central,Scott County                  ,3,0,0,0,3
2010,47,153,South,East South Central,Sequatchie County             ,13,0,8,0,21
2010,47,155,South,East South Central,Sevier County                 ,66,0,0,54,120
2010,47,157,South,East South Central,Shelby County                 ,804,0,127,617,1548
2010,47,159,South,East South Central,Smith County                  ,47,0,0,0,47
2010,47,161,South,East South Central,Stewart County                ,4,0,0,0,4
2010,47,163,South,East South Central,Sullivan County               ,282,12,0,0,294
2010,47,165,South,East South Central,Sumner County                 ,452,2,0,0,454
2010,47,167,South,East South Central,Tipton County                 ,100,0,0,0,100
2010,47,169,South,East South Central,Trousdale County              ,10,0,0,0,10
2010,47,171,South,East South Central,Unicoi County                 ,0,0,0,0,0
2010,47,173,South,East South Central,Union County                  ,76,0,0,0,76
2010,47,177,South,East South Central,Warren County                 ,9,0,0,0,9
2010,47,179,South,East South Central,Washington County             ,273,8,0,317,598
2010,47,181,South,East South Central,Wayne County                  ,4,4,0,0,8
2010,47,183,South,East South Central,Weakley County                ,53,2,3,0,58
2010,47,185,South,East South Central,White County                  ,3,0,0,48,51
2010,47,187,South,East South Central,Williamson County             ,569,0,0,0,569
2010,47,189,South,East South Central,Wilson County                 ,627,8,27,266,928
2010,48,1,South,West South Central,Anderson County               ,16,0,0,0,16
2010,48,3,South,West South Central,Andrews County                ,31,0,0,40,71
2010,48,5,South,West South Central,Angelina County               ,43,0,0,80,123
2010,48,7,South,West South Central,Aransas County                ,100,0,0,0,100
2010,48,9,South,West South Central,Archer County                 ,12,0,0,0,12
2010,48,11,South,West South Central,Armstrong County              ,0,0,0,0,0
2010,48,13,South,West South Central,Atascosa County               ,34,2,0,0,36
2010,48,15,South,West South Central,Austin County                 ,18,0,3,0,21
2010,48,17,South,West South Central,Bailey County                 ,0,0,0,0,0
2010,48,19,South,West South Central,Bandera County                ,0,0,0,0,0
2010,48,21,South,West South Central,Bastrop County                ,31,2,0,0,33
2010,48,23,South,West South Central,Baylor County                 ,0,0,0,0,0
2010,48,25,South,West South Central,Bee County                    ,9,0,0,0,9
2010,48,27,South,West South Central,Bell County                   ,1750,92,0,72,1914
2010,48,29,South,West South Central,Bexar County                  ,3151,2,40,1460,4653
2010,48,31,South,West South Central,Blanco County                 ,5,0,16,0,21
2010,48,35,South,West South Central,Bosque County                 ,2,0,4,0,6
2010,48,37,South,West South Central,Bowie County                  ,61,12,3,116,192
2010,48,39,South,West South Central,Brazoria County               ,1647,0,0,332,1979
2010,48,41,South,West South Central,Brazos County                 ,760,4,0,214,978
2010,48,43,South,West South Central,Brewster County               ,18,0,0,0,18
2010,48,47,South,West South Central,Brooks County                 ,3,0,0,0,3
2010,48,49,South,West South Central,Brown County                  ,17,4,0,0,21
2010,48,51,South,West South Central,Burleson County               ,11,0,0,0,11
2010,48,53,South,West South Central,Burnet County                 ,189,0,0,0,189
2010,48,55,South,West South Central,Caldwell County               ,10,2,27,0,39
2010,48,57,South,West South Central,Calhoun County                ,56,0,0,0,56
2010,48,59,South,West South Central,Callahan County               ,2,0,0,0,2
2010,48,61,South,West South Central,Cameron County                ,1062,32,14,150,1258
2010,48,63,South,West South Central,Camp County                   ,2,2,0,0,4
2010,48,65,South,West South Central,Carson County                 ,1,0,0,0,1
2010,48,67,South,West South Central,Cass County                   ,0,0,0,0,0
2010,48,69,South,West South Central,Castro County                 ,0,0,0,0,0
2010,48,71,South,West South Central,Chambers County               ,226,0,0,0,226
2010,48,73,South,West South Central,Cherokee County               ,16,14,0,0,30
2010,48,75,South,West South Central,Childress County              ,3,0,0,0,3
